country,year,lgdppc_MA15,hdd20_TINV_GMFD,cdd20_TINV_GMFD,gpid,tpid,tgpid,largegpid_electricity,largegpid_other_energy,cyear,pyear,p80yr,avgCDD_tpid,avgHDD_tpid,avgInc_tgpid,avgInc_tpid,maxInc_gpid,maxInc_largegpid_other_energy,maxInc_largegpid_electricity
ARG,1989,9.279728969748792,1470.3499527215959,762.7470953285695,7.0,2.0,3.0,2.0,2.0,18.0,2.0,9.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
ARG,1990,9.265144079400292,1470.3499527215959,762.7470953285695,7.0,2.0,2.0,2.0,2.0,19.0,1.0,10.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
ARG,1991,9.249080194130208,1470.3499527215959,762.7470953285695,7.0,2.0,2.0,2.0,2.0,20.0,0.0,11.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
ARG,1992,9.242436149991448,1470.3499527215959,762.7470953285695,7.0,2.0,2.0,2.0,2.0,21.0,1.0,12.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
ARG,1993,9.23890500756681,1470.3499527215959,762.7470953285695,7.0,2.0,2.0,2.0,2.0,22.0,2.0,13.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
ARG,1994,9.24237327271243,1470.3499527215959,762.7470953285695,7.0,2.0,2.0,2.0,2.0,23.0,3.0,14.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
ARG,1995,9.243254822295699,1470.3499527215959,762.7470953285695,7.0,2.0,2.0,2.0,2.0,24.0,4.0,15.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
ARG,1996,9.239660448962557,1470.3499527215959,762.7470953285695,7.0,2.0,2.0,2.0,2.0,25.0,5.0,16.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
ARG,1997,9.243775382862308,1470.3499527215959,762.7470953285695,7.0,2.0,2.0,2.0,2.0,26.0,6.0,17.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
ARG,1998,9.256754451922934,1470.3499527215959,762.7470953285695,7.0,2.0,2.0,2.0,2.0,27.0,7.0,18.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
ARG,1999,9.270030207115731,1470.3499527215959,762.7470953285695,7.0,2.0,3.0,2.0,2.0,28.0,8.0,19.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
ARG,2000,9.279834631488823,1470.3499527215959,762.7470953285695,7.0,2.0,3.0,2.0,2.0,29.0,9.0,20.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
ARG,2001,9.294668395944324,1470.3499527215959,762.7470953285695,7.0,2.0,3.0,2.0,2.0,30.0,10.0,21.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
ARG,2002,9.301731387666281,1470.3499527215959,762.7470953285695,7.0,2.0,3.0,2.0,2.0,31.0,11.0,22.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
ARG,2003,9.299456436090413,1470.3499527215959,762.7470953285695,7.0,2.0,3.0,2.0,2.0,32.0,12.0,23.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
ARG,2004,9.304810727872388,1470.3499527215959,762.7470953285695,7.0,2.0,3.0,2.0,2.0,33.0,13.0,24.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
ARG,2005,9.321355099744524,1470.3499527215959,762.7470953285695,7.0,2.0,3.0,2.0,2.0,34.0,14.0,25.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
ARG,2006,9.345628564529923,1470.3499527215959,762.7470953285695,7.0,2.0,3.0,2.0,2.0,35.0,15.0,26.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
ARG,2007,9.36756572876368,1470.3499527215959,762.7470953285695,7.0,2.0,3.0,2.0,2.0,36.0,16.0,27.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
ARG,2008,9.387342334544995,1470.3499527215959,762.7470953285695,8.0,2.0,3.0,2.0,2.0,37.0,17.0,28.0,1115.5258,1178.0726,9.997272,8.433241,9.782986,12.413789,12.413789
ARG,2009,9.405516283511465,1470.3499527215959,762.7470953285695,8.0,2.0,3.0,2.0,2.0,38.0,18.0,29.0,1115.5258,1178.0726,9.997272,8.433241,9.782986,12.413789,12.413789
ARG,2010,9.420126710653754,1470.3499527215959,762.7470953285695,8.0,2.0,3.0,2.0,2.0,39.0,19.0,30.0,1115.5258,1178.0726,9.997272,8.433241,9.782986,12.413789,12.413789
ARM,1992,8.782458081609803,4442.845770049095,391.1352027463497,6.0,3.0,2.0,1.0,2.0,21.0,1.0,12.0,223.83598,3925.804,8.770168,9.392602,9.08701,12.413789,9.08701
ARM,1993,8.642576272318106,4442.845770049095,391.1352027463497,5.0,3.0,2.0,1.0,2.0,22.0,2.0,13.0,223.83598,3925.804,8.770168,9.392602,8.776416,12.413789,9.08701
ARM,1994,8.505580532610523,4442.845770049095,391.1352027463497,5.0,3.0,2.0,1.0,2.0,23.0,3.0,14.0,223.83598,3925.804,8.770168,9.392602,8.776416,12.413789,9.08701
ARM,1995,8.381206424607855,4442.845770049095,391.1352027463497,4.0,3.0,2.0,1.0,2.0,24.0,4.0,15.0,223.83598,3925.804,8.770168,9.392602,8.474984,12.413789,9.08701
ARM,1996,8.2701883371115,4442.845770049095,391.1352027463497,4.0,3.0,2.0,1.0,2.0,25.0,5.0,16.0,223.83598,3925.804,8.770168,9.392602,8.474984,12.413789,9.08701
ARM,1997,8.171493403567933,4442.845770049095,391.1352027463497,4.0,3.0,1.0,1.0,2.0,26.0,6.0,17.0,223.83598,3925.804,7.497846,9.392602,8.474984,12.413789,9.08701
ARM,1998,8.083099859201953,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,27.0,7.0,18.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,1999,8.007566653530835,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,28.0,8.0,19.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2000,7.942161906659064,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,29.0,9.0,20.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2001,7.888289048292171,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,30.0,10.0,21.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2002,7.848424775871391,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,31.0,11.0,22.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2003,7.824525619290591,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,32.0,12.0,23.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2004,7.817090868289753,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,33.0,13.0,24.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2005,7.823998371716401,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,34.0,14.0,25.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2006,7.847299884433624,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,35.0,15.0,26.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2007,7.88678458372148,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,36.0,16.0,27.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2008,7.970030268528533,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,37.0,17.0,28.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2009,8.062556696501677,4442.845770049095,391.1352027463497,3.0,3.0,1.0,1.0,2.0,38.0,18.0,29.0,223.83598,3925.804,7.497846,9.392602,8.136098,12.413789,9.08701
ARM,2010,8.140003122263618,4442.845770049095,391.1352027463497,4.0,3.0,1.0,1.0,2.0,39.0,19.0,30.0,223.83598,3925.804,7.497846,9.392602,8.474984,12.413789,9.08701
ARM,1990,9.00734752367422,4442.845770049095,391.1352027463497,6.0,3.0,2.0,1.0,2.0,19.0,1.0,10.0,223.83598,3925.804,8.770168,9.392602,9.08701,12.413789,9.08701
ARM,1991,8.894902802642012,4442.845770049095,391.1352027463497,6.0,3.0,2.0,1.0,2.0,20.0,0.0,11.0,223.83598,3925.804,8.770168,9.392602,9.08701,12.413789,9.08701
AUS,2006,10.311703750851876,1517.5135250091553,575.2698941469192,10.0,3.0,3.0,2.0,2.0,35.0,15.0,26.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUS,2007,10.334855232971158,1517.5135250091553,575.2698941469192,10.0,3.0,3.0,2.0,2.0,36.0,16.0,27.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUS,2008,10.359637901388899,1517.5135250091553,575.2698941469192,10.0,3.0,3.0,2.0,2.0,37.0,17.0,28.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUS,2009,10.38341534654742,1517.5135250091553,575.2698941469192,10.0,3.0,3.0,2.0,2.0,38.0,18.0,29.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUS,2010,10.40516637881363,1517.5135250091553,575.2698941469192,10.0,3.0,3.0,2.0,2.0,39.0,19.0,30.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,1971,9.376027209566338,4328.834566879273,114.16047867003621,7.0,3.0,3.0,2.0,2.0,0.0,20.0,9.0,223.83598,3925.804,9.997272,9.392602,9.385431,12.413789,12.413789
AUT,1972,9.418210616276077,4328.834566879273,114.16047867003621,8.0,3.0,3.0,2.0,2.0,1.0,19.0,8.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
AUT,1973,9.460979805308124,4328.834566879273,114.16047867003621,8.0,3.0,3.0,2.0,2.0,2.0,18.0,7.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
AUT,1974,9.50341407258373,4328.834566879273,114.16047867003621,8.0,3.0,3.0,2.0,2.0,3.0,17.0,6.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
AUT,1975,9.545262414647071,4328.834566879273,114.16047867003621,8.0,3.0,3.0,2.0,2.0,4.0,16.0,5.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
AUT,1976,9.58397151413761,4328.834566879273,114.16047867003621,8.0,3.0,3.0,2.0,2.0,5.0,15.0,4.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
AUT,1977,9.622675202052886,4328.834566879273,114.16047867003621,8.0,3.0,3.0,2.0,2.0,6.0,14.0,3.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
AUT,1978,9.66348184442426,4328.834566879273,114.16047867003621,8.0,3.0,3.0,2.0,2.0,7.0,13.0,2.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
AUT,1979,9.702030037770623,4328.834566879273,114.16047867003621,8.0,3.0,3.0,2.0,2.0,8.0,12.0,1.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
AUT,1980,9.740611377879409,4328.834566879273,114.16047867003621,8.0,3.0,3.0,2.0,2.0,9.0,11.0,0.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
AUT,1981,9.778919961759566,4328.834566879273,114.16047867003621,8.0,3.0,3.0,2.0,2.0,10.0,10.0,1.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
AUT,1982,9.81374941528898,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,11.0,9.0,2.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1983,9.848474446313556,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,12.0,8.0,3.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1984,9.882685021078192,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,13.0,7.0,4.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1985,9.91305280756349,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,14.0,6.0,5.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1990,10.034824533714763,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,19.0,1.0,10.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1991,10.059537807302597,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,20.0,0.0,11.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1992,10.08274663369305,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,21.0,1.0,12.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1993,10.103348299464509,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,22.0,2.0,13.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1994,10.12376225993259,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,23.0,3.0,14.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1995,10.141939573562793,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,24.0,4.0,15.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1996,10.160640282579703,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,25.0,5.0,16.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1997,10.181111420556048,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,26.0,6.0,17.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1998,10.201627323915329,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,27.0,7.0,18.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,1999,10.222348285356349,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,28.0,8.0,19.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2000,10.245304160215664,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,29.0,9.0,20.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2001,10.268744551732969,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,30.0,10.0,21.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2002,10.291313303377363,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,31.0,11.0,22.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2003,10.313836346868555,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,32.0,12.0,23.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2005,10.354168747613326,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,34.0,14.0,25.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2006,10.37249261128999,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,35.0,15.0,26.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2007,10.391124611065539,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,36.0,16.0,27.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2008,10.41119093619534,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,37.0,17.0,28.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2009,10.432360801625055,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,38.0,18.0,29.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2010,10.449459264321378,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,39.0,19.0,30.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,2004,10.33445702735262,4328.834566879273,114.16047867003621,10.0,3.0,3.0,2.0,2.0,33.0,13.0,24.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
AUT,1986,9.940658771147435,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,15.0,5.0,6.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1987,9.966725383107923,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,16.0,4.0,7.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1988,9.989939328372694,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,17.0,3.0,8.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AUT,1989,10.01248757269016,4328.834566879273,114.16047867003621,9.0,3.0,3.0,2.0,2.0,18.0,2.0,9.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
AZE,1990,9.110180011186623,2883.193185645342,723.4368591267801,7.0,2.0,2.0,2.0,2.0,19.0,1.0,10.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
AZE,1991,9.088043496058528,2883.193185645342,723.4368591267801,7.0,2.0,2.0,2.0,2.0,20.0,0.0,11.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
AZE,1992,9.065906980930434,2883.193185645342,723.4368591267801,6.0,2.0,2.0,1.0,2.0,21.0,1.0,12.0,1115.5258,1178.0726,8.770168,8.433241,9.08701,12.413789,9.08701
AZE,1993,9.027168797743938,2883.193185645342,723.4368591267801,6.0,2.0,2.0,1.0,2.0,22.0,2.0,13.0,1115.5258,1178.0726,8.770168,8.433241,9.08701,12.413789,9.08701
AZE,1994,8.971306724812033,2883.193185645342,723.4368591267801,6.0,2.0,2.0,1.0,2.0,23.0,3.0,14.0,1115.5258,1178.0726,8.770168,8.433241,9.08701,12.413789,9.08701
AZE,1995,8.901415710877025,2883.193185645342,723.4368591267801,6.0,2.0,2.0,1.0,2.0,24.0,4.0,15.0,1115.5258,1178.0726,8.770168,8.433241,9.08701,12.413789,9.08701
AZE,1996,8.823855734909248,2883.193185645342,723.4368591267801,6.0,2.0,2.0,1.0,2.0,25.0,5.0,16.0,1115.5258,1178.0726,8.770168,8.433241,9.08701,12.413789,9.08701
AZE,1997,8.748015341398691,2883.193185645342,723.4368591267801,5.0,2.0,2.0,1.0,2.0,26.0,6.0,17.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
AZE,1998,8.676729221304232,2883.193185645342,723.4368591267801,5.0,2.0,2.0,1.0,2.0,27.0,7.0,18.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
AZE,1999,8.612682546603367,2883.193185645342,723.4368591267801,5.0,2.0,2.0,1.0,2.0,28.0,8.0,19.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
AZE,2000,8.554281954388271,2883.193185645342,723.4368591267801,5.0,2.0,2.0,1.0,2.0,29.0,9.0,20.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
AZE,2001,8.503786279465583,2883.193185645342,723.4368591267801,5.0,2.0,2.0,1.0,2.0,30.0,10.0,21.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
AZE,2002,8.460563249540135,2883.193185645342,723.4368591267801,4.0,2.0,2.0,1.0,2.0,31.0,11.0,22.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
AZE,2003,8.425047733943366,2883.193185645342,723.4368591267801,4.0,2.0,2.0,1.0,2.0,32.0,12.0,23.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
AZE,2004,8.397601901682993,2883.193185645342,723.4368591267801,4.0,2.0,2.0,1.0,2.0,33.0,13.0,24.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
AZE,2005,8.37746451404951,2883.193185645342,723.4368591267801,4.0,2.0,2.0,1.0,2.0,34.0,14.0,25.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
AZE,2006,8.373774541574678,2883.193185645342,723.4368591267801,4.0,2.0,2.0,1.0,2.0,35.0,15.0,26.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
AZE,2007,8.390530787720397,2883.193185645342,723.4368591267801,4.0,2.0,2.0,1.0,2.0,36.0,16.0,27.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
AZE,2008,8.439567654503687,2883.193185645342,723.4368591267801,4.0,2.0,2.0,1.0,2.0,37.0,17.0,28.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
AZE,2009,8.512637804335032,2883.193185645342,723.4368591267801,5.0,2.0,2.0,1.0,2.0,38.0,18.0,29.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
AZE,2010,8.6057794590155,2883.193185645342,723.4368591267801,5.0,2.0,2.0,1.0,2.0,39.0,19.0,30.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
BEL,2008,10.357663868341492,3712.3494189739226,81.1425096906605,10.0,3.0,3.0,2.0,2.0,37.0,17.0,28.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
BEL,2009,10.377238035442696,3712.3494189739226,81.1425096906605,10.0,3.0,3.0,2.0,2.0,38.0,18.0,29.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
BEL,2010,10.392855963623111,3712.3494189739226,81.1425096906605,10.0,3.0,3.0,2.0,2.0,39.0,19.0,30.0,223.83598,3925.804,9.997272,9.392602,12.413789,12.413789,12.413789
BEL,1971,9.396485573081264,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,0.0,20.0,9.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1972,9.438382249123004,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,1.0,19.0,8.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1973,9.480407618419731,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,2.0,18.0,7.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1974,9.523180976839674,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,3.0,17.0,6.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1975,9.565480188838158,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,4.0,16.0,5.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1976,9.603740518687001,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,5.0,15.0,4.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1977,9.642520881913702,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,6.0,14.0,3.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1978,9.678482230854996,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,7.0,13.0,2.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1979,9.71391734815765,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,8.0,12.0,1.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1980,9.74706465574864,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,9.0,11.0,0.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1981,9.781918485673911,3712.3494189739226,81.1425096906605,8.0,3.0,3.0,2.0,2.0,10.0,10.0,1.0,223.83598,3925.804,9.997272,9.392602,9.782986,12.413789,12.413789
BEL,1982,9.815006297454692,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,11.0,9.0,2.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1983,9.8463096459022,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,12.0,8.0,3.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1984,9.875426090985625,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,13.0,7.0,4.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1985,9.902031434933832,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,14.0,6.0,5.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1986,9.925689867888371,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,15.0,5.0,6.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1987,9.94830641876337,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,16.0,4.0,7.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1988,9.969233988893432,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,17.0,3.0,8.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1989,9.989277889748765,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,18.0,2.0,9.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1990,10.008791112640612,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,19.0,1.0,10.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1991,10.031190032685371,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,20.0,0.0,11.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1992,10.051002323037288,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,21.0,1.0,12.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1993,10.071215688805541,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,22.0,2.0,13.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
BEL,1994,10.0887170059548,3712.3494189739226,81.1425096906605,9.0,3.0,3.0,2.0,2.0,23.0,3.0,14.0,223.83598,3925.804,9.997272,9.392602,10.198068,12.413789,12.413789
